__v,_id,author,createdAt,match,maxRatingScore,noteNo,percentageRating,player,playerCurrentClub,positionPlayed,rating,shirtNo,text,updatedAt
,,6047f176c5d45231a400ef76,,6137d397355196702440a3b4,4,,75,6137d428dbfe2f47acea07a6,611bf1f6fe16ff48a850e2b1,CBM,3,14,"Bardzo skuteczny w ataku przy SFG, dał dwie bramy. Uciekło mu krycie przy bramce na 1-1. Pewny w interwencjach 1v1, dobrze się ustawia. Rzuca długie piłki w boczne sektory. Mało zwrotny i niezbyt szybki.",
,,6047f176c5d45231a400ef76,,6137d397355196702440a3b4,4,,50,6137d429dbfe2f47acea0933,611bf1f6fe16ff48a850e2b1,DM/CM,2,17,"Umiejętnie utrzymuje się przy piłce, dobra kontrola piłki i technika. Super gra pod faul, kilkukrotnie faulowany w ciągu meczu. Mało kreatywny w grze w ataku, w zasadzie nic nie wykreował. Zmieniony w 46'",
,,6047f176c5d45231a400ef76,,6137d397355196702440a3b4,4,,50,6137d429dbfe2f47acea0908,611bf1f6fe16ff48a850e2b1,LWB,2,2,"Poprawnie w pojedynkach 1v1 w defensywie, mało widoczny w ataku. Miał asystę po zbiórce piłki z rożnego i dorzucie na głowę. Niezłe warunki fizyczne, przejście AO+",
,,6047f176c5d45231a400ef76,,6137d397355196702440a3b4,4,,50,6137d429dbfe2f47acea0981,611bf1f6fe16ff48a850e2ae,GK,2,12,"Słaby na przedpolu, przeciętnie gra nogami. Dobry refleks na linii, dwa razy wybronił trudne strzały.",
,,6047f176c5d45231a400ef76,,6137d397355196702440a3b4,4,,75,6137d428dbfe2f47acea0792,611bf1f6fe16ff48a850e2ae,DM,3,5,"Przechodzi przez niego prawie każda akcja, zawodnik obunożny, dobrze reguuje tempo gry. Bardzo dobra technika i balans ciała. Super rajdem wywalczył karnego. Waleczny i skuteczny w obronie 1v1, dobre przejście AO.",
,,6047f176c5d45231a400ef76,,6137d397355196702440a3b4,4,,50,6137d429dbfe2f47acea0a09,611bf1f6fe16ff48a850e2ae,CAM/F,2,11,"Do momentu bramki niewidoczny, przy bramce super zgubienie krycia i wykończenie głową. Po bramce kompletnie inny zawodnik, z chęcią gry, dużo schodził do środka oraz w boczne sektory. Pracowity w obronie. Nie wykorzystał dobrego dośrodkowania dołem na 11m. Dobre przyspieszenie i skoczność.",
,,6047f176c5d45231a400ef76,,6137d397355196702440a3b4,4,,50,6137d429dbfe2f47acea09f0,611bf1f6fe16ff48a850e2ae,CM/CAM,2,17,"Wypracował kilka szans kolegom. Bardzo aktywny w kreowaniu, często grał zbyt agresywnie, wiele fauli. Fajne przyspieszenie i dobra wrzutka.",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3b5,4,,75,61223a7ec5731300188cfa22,605a84b6325dd80017ee12dd,CBL,3,30,"Bardzo dobry mecz, świetnie gra głową, dobrze się ustawia. Potrafi czytać grę, gra wysoko i uprzedza rywali,nieustępliwy. Dobrzze operuje piłką chociaż czasami popełnia błędy w wyprowadzeniu, strzelił gola",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3b5,4,,25,6137d428dbfe2f47acea08bf,605a84b6325dd80017ee12dd,DM/CM,1,44,"Potrafi wyprowadzić piłke, schodzi do podań, lubi rozgrywać. Nie napędza akcji, ma dobre krótkie podanie, fatalna celność długich podań, dobry balans ciałem. Dałbym ocenę 2 ale obniżam za totalnie głupią drugą żółtą kartkę w końcówce meczu",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3b5,4,,50,61223b82c5731300188cfa24,605a84b6325dd80017ee12dd,CAM,2,77,"Dobra technika i balans ciałem, potrafi z łatwością zdobyć przestrzeń i minąć rywala, bardzo dynamiczny i silny. Mocno wybiegany, potrafi się zastawić, fatalna gra głową",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3b6,4,,50,6137d428dbfe2f47acea0839,60be5f2ce0e4a000178a7679,RB,2,28,"szybki, zwrotny, po przechwycie szuka podania, podnosi głowę choć nie zawsze podejmuję dobrą decyzję w wyborze zawodnika. No w jednym przypadku po przechwycie starał się zagrać piłkę do napastnika a lepszym wybotrtem było zagranie utrzymującej piłki do napastnika. Wybiera dobry moment do włączenia się do akcji ofensywnej . Nie boi się małej gry kombinacyjnej.",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3b6,4,,50,6137d429dbfe2f47acea08fc,60be5f2ce0e4a000178a7679,RM/LM,2,30,"lewa noga, nieżle panuje nad piłka, BRAMKA - dobrze ruszył na podanie za plecy w wolną strefę -->dobrze zabrał sie głową i przygotował sobie pozycję do strzału -->ładne techniczne uderzenie w dłuższy róg",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3b6,4,,75,61213ef07fd6c70018b2afa9,605125a1b1fe4c0017d93c58,RB,3,20,"mobilny, dobre próby podań skośnych do napastnika, dobre wrzutki, jedna bardzo dobra piłka zagrana między bramkarza a obrońców",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3b6,4,,50,6121374c7fd6c70018b2afa7,605125a1b1fe4c0017d93c58,RM,2,3,"podczas meczu grał na różnych pozycjach- najdłużej na prawej pomocy, dobre warunki fizyczne - wysoki, silny a przy tym dobrze poruszający się , dość szybki. Popełnił błąd przy bramce gdzie dostał podanie za plecy ale ustawiony był wtedy na lewej obronie a jest zawodnikiem prawonożnym i widać było że ma problemy z odpowiednim ustawieniem na tej pozycji, w ofensywie też trochę chaotyczny",
,,6047f176c5d45231a400ef7b,,6137d397355196702440a3b6,4,,50,6137d429dbfe2f47acea0978,605125a1b1fe4c0017d93c58,LM,2,7,"szybki, dynamiczny w prowadzniu piłki",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b7,4,,50,6137d429dbfe2f47acea0a39,611bf1f6fe16ff48a850e2bf,CBL,2,3,"czysto odbiera piłkę, dobrze asekuruje boczne strefy, dynamiczny, stara się grać do przodu",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b7,4,,50,6137d428dbfe2f47acea07e8,611bf1f6fe16ff48a850e2bf,CM/CAM,2,21,"bardzo dobry tech, często pod grą, starał się kreować akcje ofensywne, przyspiesza grę na 1 kontakt, dobrze bije SFG, braki w grze def",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b7,4,,50,6137d429dbfe2f47acea09d9,611bf1f6fe16ff48a850e2bf,F,2,44,"od początku aktywny, schodził po piłkę i rozrzuca ją w boczne sektory, szuka wyjścia za plecy obr, potrafi utrzymać się z obr na plecach, szybki",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b7,4,,50,6137d428dbfe2f47acea07b6,611bf1f6fe16ff48a850e2bf,CBR,2,2,"dobrze czyta grę i ustawia się w strefie, dobre war fiz, agresywnie doskakuje do przeciwnika, dostał parę piłek za plecy (małozwrotny)",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b7,4,,50,6137d428dbfe2f47acea07a1,611bf1f6fe16ff48a850e2bf,LWB,2,11,"bardzo szybki, stwarza przewagę w bocznym sektorze, nie boi się wejść w grę 1v1, niezłe dośrodkowanie, widoczne braki w grze def (ustaw,odbior)",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b7,4,,50,61223c07c5731300188cfa25,605a84b6325dd80017ee12dd,F,2,45,"dynamiczny, głównie gra pod obrońcami, szuka kolegów do dogrania, dobry strzał z dystansu, dobra tech,",
,,610d7f86c90348001715e2b8,,6137d397355196702440a3b7,4,,75,6137d428dbfe2f47acea0824,605a84b6325dd80017ee12dd,CBR,3,37,"bardzo pewny występ, dobra asekuracja wolnych przestrzeni, gra na wyprzedzenie, 1-2 kontakty, nie podejmuje niepotrzebnego ryzyka,dobre war fiz",
,,6047f176c5d45231a400ef7f,,6137d397355196702440a3b8,4,,100,612b3f66ef343a0018089b5c,611bf1f6fe16ff48a850e2d9,CBR,4,4,"bardzo dobry mecz na 0 z tyłu, praktycznie nie przegrywa pojedynków, wie kiedy doskoczyć do przeciwnika. Bardzo dobrze wprowadza piłkę (świetne podania crossowe). Umie podłączyć się do ofensywy, w tym meczu zdobył bramkę po różnym",
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,50,6137d429dbfe2f47acea0ae8,611bf1f6fe16ff48a850e2e5,F,2,7,"silny, dobre utrzymanie się przy piłce z dwoma zawodnikami na placech, mądrze wbiega z piłką przed przeciwnika,cofa się i dokładne odgrywa, oddaje strzał po błędzie stopera lecz w srodek bramki i za lekko, złe przyjęcie długiej piłki plus brak kontroli wzrokowej tego podania.",
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,50,6137d429dbfe2f47acea0aa2,611bf1f6fe16ff48a850e2e5,LM,2,21,"niedokładne wybicie na 16m, głupie złapanie przeciwnika - kartka, czysty lecz ryzykowny wślizg od tyłu zakonczony odbiorem,silny strzal sprzed pola karnego lewą nogą, ustawiony przed polem karnym - fajna bramka po zamieszaniu z połwolejaz 18m",
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,25,6137d429dbfe2f47acea0b8c,611bf1f6fe16ff48a850e2e5,DM,1,28,Człowiek debil :D 64'pojawił się na placu po 6 minutach pod prysznic za dwie żółte kartki po głupich faulach na 60… oraz 35m,
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,50,6137d428dbfe2f47acea078e,611bf1f6fe16ff48a850e2e5,GK,2,77,"dokładne długie wybicia, dobre wyjścia do piłki i piastkowanie w boczne sektory boiska czy to po rożnym czy też po akcji, bardzo dobra obronakartka za opóznianie gry,",
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,75,6137d429dbfe2f47acea0af0,608197d970246700177714df,LM,3,8,"ocena po 16 min gry z racji kontuzji, kolejny raz z dobrej strony się pokazuję i wyróżnia, szybki, dobry drybling oraz spokójzakladajac siatkę w polu arnym, be problemu opanowanie ornego podania,",
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,50,6137d429dbfe2f47acea0a04,608197d970246700177714df,CM,2,6,dobra zmiana strony jak również przerywanie gry w środku pola,
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,50,6137d429dbfe2f47acea0982,608197d970246700177714df,GK,2,22,"niepewne wyjście do piąstkowania które wygrał, wyszedł i się zatrzymał,pewne wyjście - wybił lecz w środek i stracili bramkę, dobre wyjście, udana obrona i wybicie na rzut rożny.",
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,50,6137d428dbfe2f47acea085e,608197d970246700177714df,LB,2,15,"dobrze przerywa akcję, wygrane pojedynki 1x1",
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,50,6137d428dbfe2f47acea0828,608197d970246700177714df,RM,2,2,"dobry drybling zrobił nawet przewagę 4 zawodników, fajna współpraca ze swoim obrońcą i asekuracja go kiedy ten się podłacza.",
,,6047f176c5d45231a400ef7e,,6137d397355196702440a3b9,4,,75,6081982b70246700177714e0,608197d970246700177714df,RB,3,28,"Na początku meczu trochę niewidoczny, super powrót do strefy z odbiorem i zagranie do przodu, dobre przerwanie wybijając w aut,niedkładne długie podnie, kolejny raz się ślizga, drybling na 3 zawodników i po stracie odbiór wślizgiem, dobry odbiór w obronie i szybkie zagraie do napastnika kilka razy w meczu lub dokładnie wyżej do boku,dobra gra głową w obronie, gra na klepkę i wrzutka z której został oddany strzał,przyjęcie kierunkowe po którym jest faulowany a zawodnik dostaje kartkę,wysokie podłączenie się - wrzutka z pierwszej piłki i asysta, nie boi sie brać gry na siebie,",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,75,611c0ee2f107c90017265ae9,605ae1a30e7ed900173af25a,RB,3,2,"Bardzo aktywny, dużo podłączeń ofensywnych, dużo wygranych 1 na 1, założył dziurę w karnym przeciwnika i zrobił niebezpiecznie dośrodkowanie",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,75,6137d429dbfe2f47acea0c11,605ae1a30e7ed900173af25a,LM,3,11,"Dobrze dryblujący zawodnik, szybki, dużo pod grą, szuka gry 1 v 1, pewny siebie",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,50,6137d429dbfe2f47acea0b9a,605ae1a30e7ed900173af25a,DM/CM,2,6,"Dobre rozegranie, stara się napędzać akcję, gra 1-2 kontakty, często pod grą, szuka gry do przodu, dobra zmiana strony",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,50,6137d429dbfe2f47acea0b87,605ae1a30e7ed900173af25a,F,2,9,"Wysoki, silny, gol, słabo gra na ścianę, wygrywa pozycję",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,50,6137d429dbfe2f47acea0975,605ae1a30e7ed900173af25a,CB,2,4,"Dobrze asekuruje, potrafi czytać grę, dużo podań do przodu",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,50,6137d429dbfe2f47acea0999,611bf1f6fe16ff48a850e2a7,GK,2,1,"Dużo gada, kilka raz uratował, niezła gra nogami",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,50,6137d429dbfe2f47acea0a8f,611bf1f6fe16ff48a850e2a7,RWB,2,6,"17 lat, ambitny, nie stresuje pod pressingem, dobry doskok, do dalszych obserwacji",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,50,6137d428dbfe2f47acea0880,611bf1f6fe16ff48a850e2a7,CBR,2,3,"Wysoki, dobre odbiory, dobrze czyta grę, spokój w rozegraniu",
,,60f72bf67de92b00170d5036,,6137d397355196702440a3ba,4,,50,6137d428dbfe2f47acea08bc,611bf1f6fe16ff48a850e2a7,CM,2,24,"Ciężko ocenić, wprawie cały mecz biegali bez piłki, bardzo dobrze spresowal, odebrał piłkę i strzelił gola",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,25,6137d429dbfe2f47acea0a35,611bf1f6fe16ff48a850e2af,RW,1,14,"Nie radzi sobie z przyjmowaniem długich piłek. Braki techniczne. Szybki. Dobre warunki fizyczne, silny",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,50,6137d429dbfe2f47acea0a8d,611bf1f6fe16ff48a850e2af,CM,2,8,Spokój. Dobra kontrola nad piłką. Szuka gry do przodu,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,75,604e8e814465c40017760f72,611bf1f6fe16ff48a850e2af,LW,3,11,"Szybki. Dobry drybling, potrafi minąć 1 na 1. Przyjęcie kierunkowe pod presją. Dobrze bije SFG",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,50,60d225b77474df00171692c0,60d225727474df00171692bf,RB,2,21,Szuka gry. Dobre piłki zdobywające. Dobry transfer AO. Odpuszcza krycie. Nie jest łatwo go minąć. Dynamiczny,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,75,6137d429dbfe2f47acea0a1c,60d225727474df00171692bf,RW,3,70,Dobra technika. Przebojowy. Pracuje w defensywie. Szybki. Potrafi utrzymać pod presją. Niezła centra w pole karne. Decyzja o strzale ze słabszej nogi zza pola karnego,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,50,6137d428dbfe2f47acea0898,60d225727474df00171692bf,CB,2,6,Gol z głowy z rożnego. Szybki. Stara się grać na wyprzedzenie,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,50,6137d429dbfe2f47acea0927,60d225727474df00171692bf,CM,2,23,"Obserwuje, co dzieje się wokół niego. Dobra siła i technika podań",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,25,6137d429dbfe2f47acea0a6b,60d225727474df00171692bf,LW,1,9,"Dobrze wyszkolony technicznie. Bezpieczne granie. Ksiazkowo się porusza, brakuje przebojowości",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,25,6137d428dbfe2f47acea08b6,60d225727474df00171692bf,GK,1,31,"Reguluje tempo gry. Potrafi trzymać pod presją. Dobra asekuracja. Przyjęcia kierunkowe, kołeczka. Aktywny, pod grą. Dużo widzi. 70’ cudowna prostopadła 1 na 1",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,75,6137d429dbfe2f47acea09a2,60d225727474df00171692bf,DM,3,8,Szybki i przebojowy. Pracuje w defensywie. Niezły technicznie,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3bb,4,,50,6137d429dbfe2f47acea0c2f,60d225727474df00171692bf,LW,2,11,Szybki i przebojowy. Pracuje w defensywie. Niezły technicznie,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,50,6137d429dbfe2f47acea0a3d,6048d869e56ecc001756487c,GK,2,1,"Bez błędów, ale nie dali mu się wykazać",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,25,6137d428dbfe2f47acea08a5,6048d869e56ecc001756487c,CB,1,5,"Stabilnie, ale nie rzucił się w oczy",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,75,6137d429dbfe2f47acea0b75,6048d869e56ecc001756487c,CB,3,3,"Filar defensywy. Do tego z dobrym wyprowadzeniem i plasowanym podaniem między linie. Mało strat, dużo wyprzedzeń. Mocny w pojedynkach główkowych.",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,25,6137d429dbfe2f47acea08fb,6048d869e56ecc001756487c,LB,1,19,Dobra lewa noga. Nie wyróżniał się.,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,100,6137d429dbfe2f47acea0b4d,6060f6f799d65b0017f26d9a,RB,4,11,"Najlepszy zawodnik w szeregach Górnika. Często podłacza się w akcje ofensywne. Koń do biegania, bardzo dobry dorzut z autu. Z ruchomej piłki dał idealny dorzut po którym oddali strzał w słupek, a za drugim razem po indywidualnej akcji dorzucił ""zewniakiem"" (setka). W końcówce meczu po jego podłączeniu dał prostopadłą i padła bramka na 2:0",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,75,6137d429dbfe2f47acea0a31,6048d869e56ecc001756487c,CM,3,16,"Motor napędowy Górnika. Dużo piłek przez niego przechodzi, potrafi przyspieszyć akcję. Dobra technika użytkowa. Niekonwencjonalna asysta przy zamarkowaniu strzału.",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,25,6137d429dbfe2f47acea09e9,6048d869e56ecc001756487c,CM,1,14,Nie wyróżnił się,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,25,6137d429dbfe2f47acea0abf,6048d869e56ecc001756487c,DM,1,6,Nie wyróżnił się,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,50,6137d428dbfe2f47acea087f,6048d869e56ecc001756487c,LM,2,7,"Pierwsza połowa zdecydowanie za mało, ale w drugiej się rozkręcił i dał kilka indywidualnych akcji. Dobry drybling i przyspieszenie",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,75,60d2efec622c760017a9ff8f,6048d869e56ecc001756487c,F,3,9,"W utrzymaniu piłki prawidłowo. Górnik grał w niskiej bazie dlatego nie miał za dużo sytuacji w pierwszej połowie. W drugiej już dużo więcej pod grą, jedną miał klarowną sytucję i ją wykorzystał.",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,25,6048d8a0e56ecc001756487d,6048d869e56ecc001756487c,LM,1,20,Wszedł z ławki -- dużo strat,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,50,6137d429dbfe2f47acea0ade,6048d869e56ecc001756487c,RM,2,10,Wszedł z ławki i miał dwie dogodne sytuację z czego jedną wykorzystał,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,25,6137d429dbfe2f47acea0a3e,6060f6f799d65b0017f26d9a,GK,1,12,"Słaba gra nogami, niepewny.",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,25,6137d429dbfe2f47acea0aae,6060f6f799d65b0017f26d9a,RB,1,8,Obrońca na sztukę. Bez większych błedów ale też bez podłączenia i wszystko do najbliższego,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bc,4,,25,6137d429dbfe2f47acea0b71,6060f6f799d65b0017f26d9a,LM,1,18,Zdecydowanie za mało,
,,6047f176c5d45231a400ef77,,6137d397355196702440a3bd,4,,50,6137d428dbfe2f47acea08cb,611bec29a3796c00171c2f8f,CAM,2,10,"Dobry przegląd pola i podanie, dynamiczny, dużo wdzi, wyróżnia się na tle kolegów. Potrafi napędzić akcje podaniem, zwrotny",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3bd,4,,50,6137d429dbfe2f47acea0b40,611bec29a3796c00171c2f8f,CM/CAM,2,21,"waleczny, pokazuje się do gry, duż strat, zanotował asystę",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3bd,4,,75,6137d428dbfe2f47acea07e9,611bec29a3796c00171c2f8f,GK,3,1,"bardzo dobry refleks, pewne wyprowadzenie i wyrzut, dużo razy ratował drużynę",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3bd,4,,50,6137d428dbfe2f47acea0843,611bec29a3796c00171c2f8f,CM/CAM,2,11,"świetna technika, dobre podanie, rozprowadza piłkę, dużo podaje do przodu, stara sie brać ciężar gry na siebie",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3bd,4,,50,6137d429dbfe2f47acea08ff,611bec29a3796c00171c2f8f,DM/CM,2,3,"Dużo pracuje w pressingu, dobrze odbiera, ma problemy z ustawieniem, często znika, dobre długie podanie, potrafi napędzić akcje",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3bd,4,,50,6137d429dbfe2f47acea0b81,611bec29a3796c00171c2f8f,RB,2,17,"dobre wejście w mecz, dynamiczny, wybiegany, waleczny, szybki",
,,6047f176c5d45231a400ef77,,6137d397355196702440a3bd,4,,50,6137d429dbfe2f47acea0961,608c59ccf16ff70017cfecd5,CM,2,27,"dobrze rozgrywa piłkę, napędza akcje, mógł mieć asystę, gra na jeden kontakt",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,75,6137d428dbfe2f47acea0816,60525ab391530f001704bc38,GK,3,99,"Dobry mecz w jego wykonaniu. W kilku akcjach wykazał się refleksem, gra nogami też prawidłowa.",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,50,6137d428dbfe2f47acea07bb,60525ab391530f001704bc38,CB,2,5,"Stabilny mecz, bez większych błędów. Oddał strzał z 25 m. blisko okna.",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,25,6137d428dbfe2f47acea07c1,60525ab391530f001704bc38,CB,1,33,Bez większych błędów ale nie rzucił się w oczy,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,25,6137d429dbfe2f47acea0a8a,60525ab391530f001704bc38,LM,1,20,Zdecydowanie za mało w tym meczu. Zmiana w 55 min.,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,25,6137d428dbfe2f47acea0872,60525ab391530f001704bc38,F,1,27,Zdecydowanie za mało w tym meczu. Zmiana w 63 min.,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,25,6137d429dbfe2f47acea091d,60525ab391530f001704bc38,RM,1,14,Nie rzucił się w oczy,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,50,60525b5d91530f001704bc39,60525ab391530f001704bc38,F,2,25,Dwie bardzo dogodne sytuację z czego jedną powinien wykorzystać. W kreowaniu nie bierze udziału.,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,50,6137d429dbfe2f47acea0a87,60525ab391530f001704bc38,F,2,9,Wszedł i od razu strzelił bramkę. Chłodną głową przyjał i w polu karnym trafił nie do obrony.,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,50,6137d429dbfe2f47acea0a9e,60525ab391530f001704bc38,LM,2,23,Bardzo dobre uderzenie z dystansu. Dobry drybling. Wszedł z ławki i dał impuls. Zawodnik z przeszłością w 1 lidze.,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,50,6137d429dbfe2f47acea0b03,609448fd74358300175c4a8c,GK,2,1,"Bez większych błędów, ale też ciekawych interwencji nie miał",
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,25,6137d429dbfe2f47acea0aa5,609448fd74358300175c4a8c,CB,1,16,Nie podłączał się. Granie do najbliższego.,
,,6047f176c5d45231a400ef87,,6137d397355196702440a3bf,4,,25,6137d429dbfe2f47acea0905,609448fd74358300175c4a8c,LB,1,14,Nie podłączał się. Granie do najbliższego. Momentami sprawiał wrażenie przestraszonego,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,75,6137d429dbfe2f47acea0a4d,611bf1f6fe16ff48a850e2b6,GK,3,1,Dobre warunki. Pewny. Dobry wykop i wznowienia z ręki,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,50,6137d429dbfe2f47acea0944,611bf1f6fe16ff48a850e2b6,RW,2,18,"Bardzo aktywny, wybiegany, szuka pojedynków",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,50,6137d428dbfe2f47acea08b7,611bf1f6fe16ff48a850e2b6,LB,2,15,"Wybiegany. Agresywny doskok. Dynamiczny. Nie boi się wsadzić nogi. Dobre ustawienie w defensywie. Prawonozny, średnia lewa noga. Gubi krycie w polu karnym",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,50,6137d428dbfe2f47acea07d5,611bf1f6fe16ff48a850e2b6,CB,2,2,"Wielki, dobre warunki. Dość szybki i dynamiczny. Potrafi wprowadzić. Dobre ustawienie. Bliskie krycie. Timing dol głowy",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,25,6137d429dbfe2f47acea0ae7,611bf1f6fe16ff48a850e2b3,LM,1,18,"Dobra wrzutka w pełnym biegu. Dynamiczny, lewa noga",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,75,6137d428dbfe2f47acea0851,611bf1f6fe16ff48a850e2b3,RB,3,7,"Dobra technika. Potrafi minąć, utrzymać pod presją. Dobra piłka przez dwie linie. Inteligentny, dobrze się ustawia. Dużo podłączeń ofensywnych. Dynamiczny. Czysty odbiór. Kiepskie AO. Stara się grać na wyprzedzenie",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,75,6137d428dbfe2f47acea08b0,611bf1f6fe16ff48a850e2b3,CB,3,6,"Szybki. Silny, dobre warunki. Gubi krycie w polu karnym. Szuka gry, stara się nie wybijać. Niezła długa piłka. Nie patyczkuje się, dobra destrukcja. Czysty odbiór. Odważne piłki przez dwie linie",
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,50,6137d428dbfe2f47acea085c,611bf1f6fe16ff48a850e2b3,CM,2,10,Dobra technika i kontrola nad piłka. Reguluje tempo gry.,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,75,6137d429dbfe2f47acea0a26,611bf1f6fe16ff48a850e2b3,RM,3,17,Bardzo dobra technika. Obie nogi. Potrafi minąć balansem. Nie boi się pojedynków. Niezły powrót,
,,6047f176c5d45231a400ef86,,6137d397355196702440a3c0,4,,50,6137d428dbfe2f47acea0834,611bf1f6fe16ff48a850e2b3,CM/CAM,2,77,"Super technika, inteligencja, wyczucie przestrzeni. Jakość podań, transfer OA. Bierze na siebie, czuje przestrzeń. Niezłe SFG. Potrafi uderzyć z daleka",
,,6047f176c5d45231a400ef7f,,6137d397355196702440a3c1,4,,100,6137d429dbfe2f47acea09af,6083e7a3ea008800175f70fd,RW,4,24,"Ciągle aktywny, pod grą, schodzi po piłke. Pracuje na całej długości boiska, nie ma problemu z powrotem do defensywy. Widać zmysł do gry kombinacyjniej. Bardzo mądrze wchodzi w wolne przestrzenie, prawie zawsze jest opcją do zagrania. Do tego dobry strzał z dystansu, operuje obiema nogami.",
