_id,club,transfermarktProfileURL
6137d428dbfe2f47acea07bb,60525ab391530f001704bc38,https://www.transfermarkt.pl/mateusz-madzia/profil/spieler/451165
6137d428dbfe2f47acea07bc,611bf1f6fe16ff48a850e313,https://www.transfermarkt.pl/igor-kosmicki/profil/spieler/694481
6137d428dbfe2f47acea07bd,609448fd74358300175c4a8c,https://www.transfermarkt.pl/dawid-hanzel/profil/spieler/129341
6137d428dbfe2f47acea07be,611bf1f6fe16ff48a850e2b3,https://www.transfermarkt.pl/michal-dumienski/profil/spieler/279140
6137d428dbfe2f47acea07bf,611bf1f6fe16ff48a850e2d2,https://www.transfermarkt.pl/michal-bodys/profil/spieler/454098
6137d428dbfe2f47acea07c1,60525ab391530f001704bc38,https://www.transfermarkt.pl/mateusz-pankowski/profil/spieler/470561
6137d428dbfe2f47acea07c2,6083e7a3ea008800175f70fd,https://www.transfermarkt.pl/wojciech-fabisiak/profil/spieler/239220
6137d428dbfe2f47acea07c3,6058c9064cf1700017ce4e85,https://www.transfermarkt.pl/jakub-bartosinski/profil/spieler/657608
6137d428dbfe2f47acea07c4,60c0b4870689d1001791813c,https://www.transfermarkt.pl/bartosz-gielazyn/profil/spieler/295633
6137d428dbfe2f47acea07c6,611bf1f6fe16ff48a850e2bd,https://www.transfermarkt.pl/marcin-wieczerzak/profil/spieler/382433
6137d428dbfe2f47acea07c7,6058ecc1ca90dc001755c7b1,https://www.transfermarkt.pl/damian-lanucha/profil/spieler/67045
6137d428dbfe2f47acea07c8,611bf1f6fe16ff48a850e2de,https://www.transfermarkt.pl/michal-wrzesniewski/profil/spieler/381820
6137d428dbfe2f47acea07ca,62ee5493b528c90018ab55bd,https://www.transfermarkt.pl/adam-borucki/profil/spieler/451954
6137d428dbfe2f47acea07c9,6048d2b0e56ecc001756486d,https://www.transfermarkt.pl/mateusz-lechowicz/profil/spieler/387237
6137d428dbfe2f47acea07cb,611bf1f6fe16ff48a850e2b1,https://www.transfermarkt.pl/daniel-gorski/profil/spieler/446858
6137d428dbfe2f47acea07cc,611bf1f6fe16ff48a850e2e9,https://www.transfermarkt.pl/pawel-grzybowski/profil/spieler/528290
